x,y
9.112372372372372631e-01,3.872946602538339000e+00
9.120620620620620844e-01,3.872449904262730058e+00
9.128868868868869058e-01,3.871704976285463840e+00
9.137117117117117271e-01,3.870711961887029595e+00
9.145365365365366594e-01,3.869471052036621117e+00
9.153613613613614808e-01,3.867982485330929698e+00
9.161861861861863021e-01,3.866246547917685294e+00
9.170110110110111235e-01,3.864263573403979635e+00
9.178358358358359448e-01,3.862033942749417026e+00
9.186606606606607661e-01,3.859558084144138146e+00
9.194854854854855875e-01,3.856836472871766119e+00
9.203103103103104088e-01,3.853869631157350373e+00
9.211351351351352301e-01,3.850658128000357561e+00
9.219599599599600515e-01,3.847202578992802380e+00
9.227847847847848728e-01,3.843503646122586659e+00
9.236096096096096941e-01,3.839562037562140429e+00
9.244344344344345155e-01,3.835378507442460894e+00
9.252592592592593368e-01,3.830953855612644343e+00
9.260840840840841581e-01,3.826288927385025129e+00
9.269089089089090905e-01,3.821384613266027408e+00
9.277337337337339118e-01,3.816241848672863313e+00
9.285585585585587332e-01,3.810861613636183254e+00
9.293833833833835545e-01,3.805244932488830667e+00
9.302082082082083758e-01,3.799392873540829108e+00
9.310330330330331972e-01,3.793306548740745132e+00
9.318578578578580185e-01,3.786987113323584175e+00
9.326826826826828398e-01,3.780435765445369523e+00
9.335075075075076612e-01,3.773653745804567361e+00
9.343323323323324825e-01,3.766642337250528438e+00
9.351571571571573038e-01,3.759402864379114639e+00
9.359819819819821252e-01,3.751936693115693000e+00
9.368068068068069465e-01,3.744245230285678350e+00
9.376316316316317678e-01,3.736329923172815537e+00
9.384564564564565892e-01,3.728192259065391312e+00
9.392812812812814105e-01,3.719833764790581920e+00
9.401061061061062318e-01,3.711256006237136251e+00
9.409309309309310532e-01,3.702460587866596153e+00
9.417557557557558745e-01,3.693449152213288844e+00
9.425805805805806958e-01,3.684223379373281038e+00
9.434054054054055172e-01,3.674784986482542148e+00
9.442302302302303385e-01,3.665135727184527958e+00
9.450550550550551598e-01,3.655277391087424110e+00
9.458798798798799812e-01,3.645211803211275470e+00
9.467047047047048025e-01,3.634940823425255818e+00
9.475295295295296238e-01,3.624466345875300366e+00
9.483543543543544452e-01,3.613790298402364876e+00
9.491791791791792665e-01,3.602914641951554753e+00
9.500040040040040878e-01,3.591841369972370135e+00
9.508288288288289092e-01,3.580572507810339644e+00
9.516536536536537305e-01,3.569110112090289277e+00
9.524784784784785518e-01,3.557456270091509332e+00
9.533033033033033732e-01,3.545613099115096034e+00
9.541281281281281945e-01,3.533582745843725448e+00
9.549529529529530159e-01,3.521367385694129659e+00
9.557777777777778372e-01,3.508969222162558577e+00
9.566026026026026585e-01,3.496390486163489797e+00
9.574274274274274799e-01,3.483633435361876973e+00
9.582522522522523012e-01,3.470700353499200030e+00
9.590770770770771225e-01,3.457593549713616099e+00
9.599019019019019439e-01,3.444315357854478510e+00
9.607267267267267652e-01,3.430868135791517837e+00
9.615515515515515865e-01,3.417254264718966095e+00
9.623763763763764079e-01,3.403476148454909200e+00
9.632012012012012292e-01,3.389536212736163012e+00
9.640260260260260505e-01,3.375436904508950509e+00
9.648508508508508719e-01,3.361180691215680305e+00
9.656756756756758042e-01,3.346770060078103182e+00
9.665005005005006256e-01,3.332207517377161921e+00
9.673253253253254469e-01,3.317495587729781814e+00
9.681501501501502682e-01,3.302636813362940238e+00
9.689749749749750896e-01,3.287633753385276858e+00
9.697997997997999109e-01,3.272488983056542455e+00
9.706246246246247322e-01,3.257205093055174139e+00
9.714494494494495536e-01,3.241784688744291820e+00
9.722742742742743749e-01,3.226230389436403279e+00
9.730990990990991962e-01,3.210544827657098477e+00
9.739239239239240176e-01,3.194730648408034668e+00
9.747487487487488389e-01,3.178790508429483630e+00
9.755735735735736602e-01,3.162727075462740789e+00
9.763983983983984816e-01,3.146543027512663571e+00
9.772232232232233029e-01,3.130241052110638744e+00
